ФИО,Улица,Дом,Квартира,Год рождения,,,,,
Никонова София Константиновна,Улица Панфёрова,5,200,2000,,,,,
Петрова Таисия Артёмовна,Нахимовский проспект,6,38,1980,,,,,
Беляева Ева Данииловна,Нахимовский проспект,18,19,1977,,,,,
Кудрявцева Анна Тимофеевна,Проспект Вернадского,12,130,1980,,,,,
Герасимов Андрей Матвеевич,Проспект Вернадского,3,38,1951,,,,,
Серебрякова Дарья Георгиевна,Улица Крупской,19,186,1997,,,,,
Куликов Ярослав Фёдорович,Улица Академика Пилюгина,8,174,1989,,,,,
Герасимов Андрей Матвеевич,Улица Академика Пилюгина,20,108,1996,,,,,
Васильев Кирилл Ильич,Улица Кравченко,9,98,1967,,,,,
Балашова Анна Савельевна,Улица Гарибальди,10,160,1973,,,,,
Осипов Вадим Борисович,Улица Крупской,29,109,1955,,,,,
Романова Вероника Николаевна,Проспект Вернадского,28,164,2000,,,,,
Пономарева Мирослава Григорьевна,Улица Крупской,25,121,1958,,,,,
Коровина Екатерина Юрьевна,Нахимовский проспект,26,58,1960,,,,,
Николаева Дарина Григорьевна,Улица Архитектора Власова,26,35,1988,,,,,
Куликов Ярослав Фёдорович,Улица Строителей,28,216,1996,,,,,
Соловьева Елизавета Ивановна,Улица Крупской,23,140,1979,,,,,
Попов Илья Матвеевич,Улица Крупской,7,201,2004,,,,,
Соловьева Елизавета Ивановна,Улица Кравченко,28,4,1952,,,,,
Терентьева Арина Марковна,Нахимовский проспект,2,158,1990,,,,,
Соловьева Елизавета Ивановна,Улица Крупской,28,10,1970,,,,,
Овчинникова Ольга Ильинична,Улица Крупской,9,190,1953,,,,,
Филимонова Анна Владимировна,Улица Строителей,12,177,1954,,,,,
Карпов Александр Тимурович,Улица Кравченко,2,105,1954,,,,,
Павлов Евгений Кириллович,Улица Архитектора Власова,7,200,1982,,,,,
Овчинникова Дарья Ильинична,Улица Архитектора Власова,1,211,1957,,,,,
Латышев Роман Михайлович,Улица Вавилова,5,130,1971,,,,,
Кудрявцева Анна Тимофеевна,Ленинский проспект,5,49,2000,,,,,
Мартынов Даниил Демьянович,Ленинский проспект,12,284,1967,,,,,
Кожевников Иван Евгеньевич,Улица Гарибальди,7,296,1998,,,,,
Родионова Дарья Александровна,Улица Академика Пилюгина,21,212,1978,,,,,
Орлов Игорь Александрович,Улица Гарибальди,11,140,1962,,,,,
Беляева Ева Данииловна,Улица Архитектора Власова,7,270,1987,,,,,
Петрова Алиса Степановна,Проспект Вернадского,19,34,1970,,,,,
Серебрякова Дарья Георгиевна,Улица Гарибальди,18,151,1994,,,,,
Попов Леонид Макарович,Проспект Вернадского,22,100,1973,,,,,
Пахомов Владислав Макарович,Нахимовский проспект,4,137,1976,,,,,
Дорофеев Никита Александрович,Улица Строителей,2,217,1967,,,,,
Павлов Лев Александрович,Улица Крупской,23,156,1971,,,,,
Захаров Илья Никитич,Улица Панфёрова,4,58,1968,,,,,
Балашова Анна Савельевна,Улица Кравченко,18,37,2004,,,,,
Денисов Алексей Романович,Улица Гарибальди,23,10,1982,,,,,
Никонова София Константиновна,Улица Строителей,23,116,1996,,,,,
Захаров Николай Александрович,Улица Строителей,20,45,2000,,,,,
Серебрякова Полина Ярославовна,Проспект Вернадского,22,155,2005,,,,,
Соколова Василиса Александровна,Улица Строителей,19,64,1984,,,,,
Новикова Кристина Васильевна,Улица Панфёрова,25,79,1974,,,,,
Семенова Виктория Ивановна,Улица Крупской,27,192,2002,,,,,
Соколов Михаил Романович,Улица Кравченко,3,198,1975,,,,,
Миронов Иван Никитич,Улица Панфёрова,1,88,1963,,,,,
Глухова Полина Андреевна,Улица Кравченко,18,7,1994,,,,,
Попов Леонид Макарович,Улица Строителей,11,213,1956,,,,,
Пахомов Владислав Макарович,Улица Кравченко,30,104,1978,,,,,
Грачев Платон Русланович,Улица Строителей,11,189,1988,,,,,
Шишкин Константин Павлович,Проспект Вернадского,5,105,1971,,,,,
Чернышев Платон Артёмович,Улица Панфёрова,5,134,1995,,,,,
Васильева София Марковна,Улица Академика Пилюгина,17,258,1996,,,,,
Исаев Илья Георгиевич,Проспект Вернадского,7,120,1989,,,,,
Островский Макар Глебович,Улица Вавилова,7,191,2005,,,,,
Петрова Таисия Артёмовна,Улица Марии Ульяновой,9,293,1952,,,,,
Исаев Илья Георгиевич,Улица Гарибальди,24,171,1980,,,,,
Овчинникова Ольга Ильинична,Улица Архитектора Власова,29,37,1975,,,,,
Козлов Роман Сергеевич,Улица Кравченко,6,142,1959,,,,,
Романова Вероника Николаевна,Улица Архитектора Власова,12,287,1993,,,,,
Захарова Дарина Ярославовна,Ленинский проспект,18,236,1992,,,,,
Романова Вероника Николаевна,Улица Академика Пилюгина,4,292,1984,,,,,
Алексеев Степан Семёнович,Улица Вавилова,2,216,2003,,,,,
Суворов Макар Александрович,Нахимовский проспект,8,191,1960,,,,,
Островский Макар Глебович,Улица Вавилова,4,58,1997,,,,,
Осипов Вадим Борисович,Нахимовский проспект,12,148,1960,,,,,
Васильев Михаил Константинович,Улица Панфёрова,20,295,1958,,,,,
Осипов Вадим Борисович,Улица Вавилова,27,157,2005,,,,,
Денисов Илья Дмитриевич,Улица Вавилова,11,276,1990,,,,,
Козлова Виктория Дмитриевна,Улица Панфёрова,11,133,1997,,,,,
Соловьева Елизавета Ивановна,Улица Академика Пилюгина,10,113,1995,,,,,
Дорофеев Никита Александрович,Улица Строителей,12,4,1967,,,,,
Овчинникова Дарья Ильинична,Улица Марии Ульяновой,20,23,1970,,,,,
Левина Анна Александровна,Проспект Вернадского,6,190,1961,,,,,
Петрова Алиса Степановна,Улица Гарибальди,16,279,1994,,,,,
Соколов Лев Владиславович,Ленинский проспект,22,195,1966,,,,,
Волков Кирилл Маркович,Улица Кравченко,20,26,1992,,,,,
Щеглова Мария Артёмовна,Улица Архитектора Власова,28,292,1950,,,,,
Васильева Вероника Мироновна,Улица Вавилова,29,9,1999,,,,,
Романов Сергей Михайлович,Улица Крупской,8,121,1992,,,,,
Константинов Александр Юрьевич,Проспект Вернадского,28,217,1973,,,,,
Иванов Дмитрий Ярославович,Проспект Вернадского,4,157,1993,,,,,
Баранова Виктория Максимовна,Нахимовский проспект,7,153,1987,,,,,
Козлов Иван Михайлович,Улица Строителей,9,260,1985,,,,,
Миронов Илья Мирославович,Улица Строителей,8,43,1996,,,,,
Орлов Георгий Иванович,Проспект Вернадского,26,280,1993,,,,,
Волков Кирилл Маркович,Улица Панфёрова,5,246,1959,,,,,
Новикова Елизавета Дмитриевна,Улица Строителей,22,103,1960,,,,,
Шилова Алиса Ивановна,Проспект Вернадского,3,156,2003,,,,,
Григорьев Пётр Александрович,Проспект Вернадского,6,166,2001,,,,,
Шилова Алиса Ивановна,Ленинский проспект,14,241,1967,,,,,
Захарова Дарина Ярославовна,Улица Кравченко,7,191,1990,,,,,
Ананьев Алексей Семёнович,Улица Академика Пилюгина,12,37,1997,,,,,
Новикова Елизавета Дмитриевна,Улица Крупской,26,121,1988,,,,,
Захаров Роман Денисович,Улица Марии Ульяновой,6,63,1978,,,,,
Иванов Максим Тимофеевич,Улица Вавилова,7,219,1952,,,,,
Климова Екатерина Михайловна,Ленинский проспект,27,239,1981,,,,,
Соколова Полина Романовна,Улица Крупской,6,121,1959,,,,,
Рыбаков Фёдор Дмитриевич,Улица Строителей,4,288,1990,,,,,
Зубков Алексей Арсеньевич,Улица Строителей,30,205,1962,,,,,
Максимова Анна Фёдоровна,Улица Крупской,1,257,1982,,,,,
Васильева София Марковна,Улица Марии Ульяновой,25,150,1999,,,,,
Герасимов Андрей Матвеевич,Улица Крупской,16,190,1965,,,,,
Романов Сергей Михайлович,Улица Кравченко,6,238,1974,,,,,
Климова Екатерина Михайловна,Улица Архитектора Власова,9,95,1964,,,,,
Усова Алиса Николаевна,Проспект Вернадского,5,244,1997,,,,,
Пономарева Мирослава Григорьевна,Улица Панфёрова,25,96,1994,,,,,
Власова Алина Андреевна,Улица Марии Ульяновой,7,138,1973,,,,,
Константинов Александр Юрьевич,Улица Строителей,13,86,1992,,,,,
Соколова Василиса Александровна,Нахимовский проспект,23,156,1999,,,,,
Новикова Кира Борисовна,Нахимовский проспект,30,72,1955,,,,,
Карпов Григорий Иванович,Улица Архитектора Власова,18,93,1952,,,,,
Алешина Кристина Евгеньевна,Улица Архитектора Власова,19,9,1950,,,,,
Дьякова Анастасия Александровна,Улица Вавилова,25,280,1966,,,,,
Петров Георгий Николаевич,Улица Архитектора Власова,17,24,2005,,,,,
Денисов Алексей Романович,Улица Вавилова,18,224,2005,,,,,
Матвеева Ева Андреевна,Улица Архитектора Власова,20,287,1962,,,,,
Озеров Григорий Иванович,Улица Архитектора Власова,13,65,1996,,,,,
Морозов Роман Артурович,Улица Кравченко,16,292,2000,,,,,
Карпова Арина Григорьевна,Ленинский проспект,20,186,1962,,,,,
Баранова Майя Михайловна,Улица Панфёрова,19,75,1958,,,,,
Жданов Илья Михайлович,Улица Кравченко,1,42,2003,,,,,
Иванов Артём Иванович,Проспект Вернадского,14,143,1998,,,,,
Захаров Илья Никитич,Улица Крупской,16,162,1968,,,,,
Тарасова Арина Глебовна,Улица Кравченко,12,137,1950,,,,,
Филиппова Надежда Ярославовна,Улица Крупской,22,202,1964,,,,,
Громова Кира Антоновна,Улица Архитектора Власова,1,194,1961,,,,,
Горелов Владимир Дмитриевич,Улица Академика Пилюгина,6,80,1987,,,,,
Морозов Роман Артурович,Улица Архитектора Власова,19,179,1989,,,,,
Фирсова Василиса Марковна,Улица Марии Ульяновой,23,126,1982,,,,,
Островский Макар Глебович,Улица Кравченко,6,191,1979,,,,,
Жданов Кирилл Фёдорович,Улица Кравченко,1,217,1976,,,,,
Орлов Игорь Александрович,Нахимовский проспект,20,230,1983,,,,,
Колесников Георгий Маркович,Проспект Вернадского,26,174,1984,,,,,
Усова Алиса Николаевна,Улица Марии Ульяновой,8,205,1985,,,,,
Леонтьев Семён Иванович,Улица Марии Ульяновой,21,112,2004,,,,,
Федотова Полина Максимовна,Улица Панфёрова,12,91,2003,,,,,
Власова Алина Андреевна,Улица Академика Пилюгина,7,233,1983,,,,,
Кожевников Иван Евгеньевич,Ленинский проспект,29,161,1997,,,,,
Ермакова Майя Никитична,Улица Панфёрова,4,65,2000,,,,,
Семенова Виктория Ивановна,Улица Крупской,22,223,1991,,,,,
Максимова Анна Фёдоровна,Проспект Вернадского,2,273,1959,,,,,
Волков Кирилл Маркович,Улица Академика Пилюгина,21,210,2000,,,,,
Дьякова Анастасия Александровна,Улица Строителей,6,15,1957,,,,,
Куликов Ярослав Фёдорович,Улица Панфёрова,25,232,1990,,,,,
Абрамова Кристина Андреевна,Улица Строителей,9,84,1988,,,,,
Захарова Дарина Ярославовна,Проспект Вернадского,2,222,1963,,,,,
Туманов Сергей Михайлович,Улица Гарибальди,13,167,1976,,,,,
Никонова София Константиновна,Улица Марии Ульяновой,13,83,1988,,,,,
Баранова Майя Михайловна,Проспект Вернадского,13,93,1987,,,,,
Александрова Василиса Ивановна,Улица Вавилова,22,41,1991,,,,,
Миронов Илья Мирославович,Улица Строителей,7,133,1998,,,,,
Сидоров Матвей Даниилович,Улица Строителей,10,147,1975,,,,,
Орлов Георгий Иванович,Проспект Вернадского,24,189,1950,,,,,
Тихомиров Герман Даниилович,Улица Гарибальди,5,246,1960,,,,,
Белова Анастасия Ивановна,Улица Вавилова,2,34,1959,,,,,
Коротков Кирилл Мирославович,Проспект Вернадского,9,240,1984,,,,,
Антонов Артём Платонович,Проспект Вернадского,23,193,1967,,,,,
Морозов Роман Артурович,Проспект Вернадского,26,158,1996,,,,,
Суслов Демид Дмитриевич,Улица Панфёрова,15,76,1952,,,,,
Дьякова Анастасия Александровна,Улица Панфёрова,22,194,1995,,,,,
Плотников Елисей Ильич,Улица Панфёрова,3,127,1971,,,,,
Новикова Кира Борисовна,Проспект Вернадского,1,205,1998,,,,,
Родионова Дарья Александровна,Улица Академика Пилюгина,3,125,1990,,,,,
Усова Алиса Николаевна,Улица Строителей,7,56,1983,,,,,
Захаров Николай Александрович,Улица Строителей,23,165,1983,,,,,
Орлов Георгий Иванович,Проспект Вернадского,26,67,1957,,,,,
Моисеева София Максимовна,Улица Вавилова,6,234,1952,,,,,
Лазарева Анна Григорьевна,Проспект Вернадского,16,35,1984,,,,,
Добрынин Дмитрий Тихонович,Проспект Вернадского,17,138,2002,,,,,
Прохоров Андрей Арсеньевич,Улица Строителей,18,61,1985,,,,,
Островский Макар Глебович,Улица Архитектора Власова,3,85,1959,,,,,
Максимова Алиса Ярославовна,Улица Марии Ульяновой,9,70,1973,,,,,
Степанов Дмитрий Александрович,Улица Архитектора Власова,7,288,1963,,,,,
Хохлов Александр Михайлович,Улица Панфёрова,8,177,1993,,,,,
Соловьева Елизавета Ивановна,Улица Кравченко,30,259,1973,,,,,
Грачев Платон Русланович,Улица Строителей,16,174,1957,,,,,
Максимова Алиса Ярославовна,Улица Панфёрова,17,248,1981,,,,,
Тихонова Мария Фёдоровна,Улица Кравченко,24,240,2004,,,,,
Соколова Василиса Александровна,Улица Марии Ульяновой,3,208,1999,,,,,
Крючков Вячеслав Андреевич,Улица Гарибальди,13,81,1960,,,,,
Наумов Артём Константинович,Улица Строителей,2,270,1956,,,,,
Туманов Сергей Михайлович,Улица Вавилова,24,294,1951,,,,,
Орлова Алёна Романовна,Улица Вавилова,6,83,1967,,,,,
Козлов Глеб Матвеевич,Улица Строителей,26,7,1952,,,,,
Фомин Артём Андреевич,Улица Панфёрова,28,156,1953,,,,,
Васильев Кирилл Ильич,Улица Панфёрова,11,288,1983,,,,,
Овчинникова Ольга Ильинична,Улица Кравченко,22,200,1980,,,,,
Зубков Алексей Арсеньевич,Улица Крупской,9,172,1974,,,,,
Анохина Полина Кирилловна,Улица Строителей,23,12,1956,,,,,
Алешина Кристина Евгеньевна,Улица Кравченко,28,25,2005,,,,,
Егоров Глеб Семёнович,Улица Гарибальди,11,124,1984,,,,,
Белова Анастасия Ивановна,Ленинский проспект,23,252,1995,,,,,
Иванов Артём Иванович,Улица Марии Ульяновой,13,267,1978,,,,,
Иванов Дмитрий Ярославович,Нахимовский проспект,16,251,1968,,,,,
Соловьева Елизавета Ивановна,Нахимовский проспект,26,157,1961,,,,,
Левин Сергей Ильич,Улица Гарибальди,3,185,1955,,,,,
Сергеев Михаил Станиславович,Улица Гарибальди,21,251,1966,,,,,
Гордеева Диана Михайловна,Улица Панфёрова,12,108,1980,,,,,
Соловьева София Константиновна,Улица Кравченко,26,104,1988,,,,,
Максимова Полина Кирилловна,Улица Вавилова,25,80,1955,,,,,
Левина Анна Александровна,Улица Крупской,16,60,1977,,,,,
Глухова Полина Андреевна,Улица Гарибальди,9,97,1966,,,,,
Константинов Александр Юрьевич,Проспект Вернадского,5,100,1980,,,,,
Соколова Василиса Александровна,Нахимовский проспект,8,111,1988,,,,,
Никонова София Константиновна,Улица Академика Пилюгина,26,57,1973,,,,,
Громова Кира Антоновна,Улица Марии Ульяновой,12,216,1998,,,,,
Щеглова Мария Артёмовна,Нахимовский проспект,22,178,1961,,,,,
Блохина Елизавета Ильинична,Улица Панфёрова,20,284,1975,,,,,
Шестаков Андрей Львович,Улица Вавилова,5,299,1978,,,,,
Максимова Полина Максимовна,Улица Архитектора Власова,28,109,1973,,,,,
Овчинникова Ольга Ильинична,Улица Академика Пилюгина,13,119,1986,,,,,
Соколова Полина Романовна,Ленинский проспект,25,47,1981,,,,,
Алешина Кристина Евгеньевна,Нахимовский проспект,21,296,1961,,,,,
Белова София Львовна,Улица Вавилова,20,197,1961,,,,,
Глухова Полина Андреевна,Улица Вавилова,20,51,1969,,,,,
Миронов Иван Никитич,Улица Панфёрова,30,227,1980,,,,,
Орлов Игорь Александрович,Улица Архитектора Власова,15,49,1952,,,,,
Попов Илья Матвеевич,Улица Вавилова,16,98,1958,,,,,
Алексеев Матвей Яковлевич,Улица Крупской,12,18,1957,,,,,
Филиппова Алиса Артёмовна,Проспект Вернадского,26,242,2005,,,,,
Степанов Дмитрий Александрович,Проспект Вернадского,16,293,1994,,,,,
Баранова Майя Михайловна,Улица Крупской,6,125,1979,,,,,
Попов Даниил Михайлович,Улица Кравченко,27,229,1982,,,,,
Петрова Алиса Степановна,Улица Крупской,19,76,1976,,,,,
Иванов Артём Иванович,Улица Панфёрова,22,248,1970,,,,,
Павлов Лев Александрович,Ленинский проспект,2,206,1966,,,,,
Максимова Полина Максимовна,Улица Вавилова,24,85,1975,,,,,
Левина Анна Александровна,Улица Архитектора Власова,13,14,1976,,,,,
Филимонова Анна Владимировна,Улица Марии Ульяновой,22,230,1999,,,,,
Николаева Дарина Григорьевна,Ленинский проспект,18,18,1960,,,,,
Сазонова Анастасия Александровна,Улица Гарибальди,4,33,1977,,,,,
Денисов Алексей Романович,Улица Гарибальди,27,110,1957,,,,,
Николаева Дарина Григорьевна,Улица Строителей,21,138,1993,,,,,
Ежова Ксения Георгиевна,Улица Академика Пилюгина,4,127,1998,,,,,
Пахомов Владислав Макарович,Ленинский проспект,13,198,1981,,,,,
Дьякова Анастасия Александровна,Улица Вавилова,23,136,1986,,,,,
Климова Екатерина Михайловна,Улица Строителей,10,297,2003,,,,,
Константинов Александр Юрьевич,Улица Строителей,22,104,1992,,,,,
Новикова Елизавета Дмитриевна,Улица Архитектора Власова,16,271,1989,,,,,
Лебедева Василиса Андреевна,Улица Академика Пилюгина,25,58,1980,,,,,
Иванов Дмитрий Ярославович,Улица Кравченко,1,273,1975,,,,,
Васильев Кирилл Ильич,Улица Строителей,12,235,1984,,,,,
Латышев Роман Михайлович,Проспект Вернадского,22,255,1974,,,,,
Новикова Елизавета Дмитриевна,Улица Гарибальди,6,111,1970,,,,,
Константинов Александр Юрьевич,Улица Строителей,25,261,1977,,,,,
Филиппова Надежда Ярославовна,Проспект Вернадского,7,263,1979,,,,,
Полякова Мария Артёмовна,Проспект Вернадского,12,246,1983,,,,,
Кукушкин Павел Львович,Улица Архитектора Власова,12,297,1983,,,,,
Максимова Анна Фёдоровна,Улица Панфёрова,18,42,1958,,,,,
Орлова Алёна Романовна,Улица Панфёрова,9,113,1993,,,,,
Максимова Полина Кирилловна,Нахимовский проспект,10,197,2004,,,,,
Голиков Лев Никитич,Улица Кравченко,1,174,1963,,,,,
Захаров Николай Александрович,Улица Панфёрова,22,215,1993,,,,,
Алексеев Степан Семёнович,Улица Кравченко,20,278,1994,,,,,
Тихонова Мария Фёдоровна,Нахимовский проспект,20,146,1976,,,,,
Иванов Максим Тимофеевич,Проспект Вернадского,5,230,1993,,,,,
Серебрякова Полина Ярославовна,Улица Гарибальди,20,277,1987,,,,,
Астахова Виктория Васильевна,Нахимовский проспект,21,227,2000,,,,,
Никитина Мария Руслановна,Улица Марии Ульяновой,25,53,1977,,,,,
Сергеев Михаил Станиславович,Проспект Вернадского,9,209,1977,,,,,
Блохина Елизавета Ильинична,Улица Гарибальди,17,44,1956,,,,,
Сидоров Матвей Даниилович,Нахимовский проспект,20,262,1962,,,,,
Романова Вероника Николаевна,Улица Панфёрова,17,149,1978,,,,,
Терентьева Арина Марковна,Улица Академика Пилюгина,12,15,1982,,,,,
Баранова Василиса Александровна,Улица Марии Ульяновой,27,252,1973,,,,,
Климова Екатерина Михайловна,Улица Марии Ульяновой,17,272,2003,,,,,
Александрова Василиса Ивановна,Улица Гарибальди,24,220,1980,,,,,
Прохоров Андрей Арсеньевич,Улица Гарибальди,22,161,1997,,,,,
Серебрякова Дарья Георгиевна,Проспект Вернадского,20,3,1965,,,,,
Ежова Ксения Георгиевна,Улица Крупской,21,51,1978,,,,,
Алешина Кристина Евгеньевна,Ленинский проспект,7,230,1964,,,,,
Исаев Илья Георгиевич,Ленинский проспект,15,215,2005,,,,,
Гордеева Диана Михайловна,Улица Кравченко,9,61,2000,,,,,
Скворцов Максим Мирославович,Улица Архитектора Власова,12,97,1951,,,,,
Денисов Илья Дмитриевич,Улица Архитектора Власова,1,173,2005,,,,,
Новикова Кира Борисовна,Улица Архитектора Власова,2,280,2002,,,,,
Попов Илья Матвеевич,Улица Строителей,7,96,1980,,,,,
Герасимов Артур Денисович,Улица Кравченко,9,81,2004,,,,,
Куликова Мария Никитична,Улица Панфёрова,30,254,1951,,,,,
Терентьева Арина Марковна,Улица Кравченко,13,293,2003,,,,,
Васильев Михаил Константинович,Ленинский проспект,4,261,1990,,,,,
Плотников Елисей Ильич,Ленинский проспект,21,184,1977,,,,,
Константинов Александр Юрьевич,Проспект Вернадского,14,150,1984,,,,,
Козлов Иван Михайлович,Улица Строителей,16,224,1975,,,,,
Воронин Сергей Дмитриевич,Улица Строителей,21,210,1997,,,,,
Козлова Виктория Дмитриевна,Улица Строителей,21,284,1975,,,,,
Гордеева Диана Михайловна,Улица Строителей,7,4,1953,,,,,
Чернышев Платон Артёмович,Улица Крупской,26,274,1993,,,,,
Суворов Макар Александрович,Улица Академика Пилюгина,20,4,1973,,,,,
Козлов Роман Сергеевич,Проспект Вернадского,11,238,1954,,,,,
Дмитриев Ярослав Романович,Нахимовский проспект,6,277,1969,,,,,
Смирнова Полина Максимовна,Улица Строителей,23,15,1999,,,,,
Петровская Полина Максимовна,Улица Кравченко,5,28,1985,,,,,
Голиков Кирилл Маркович,Улица Гарибальди,16,268,1958,,,,,
Новиков Андрей Георгиевич,Улица Вавилова,21,61,1969,,,,,
Павлов Лев Александрович,Улица Строителей,8,41,1956,,,,,
Жданова Ульяна Никитична,Улица Кравченко,22,88,1972,,,,,
Андреева Ева Андреевна,Нахимовский проспект,15,205,1984,,,,,
Белова Анастасия Ивановна,Улица Марии Ульяновой,11,12,1971,,,,,
Павлов Евгений Кириллович,Улица Вавилова,17,225,1993,,,,,
Герасимов Артур Денисович,Улица Марии Ульяновой,16,240,1977,,,,,
Новикова София Елисеевна,Проспект Вернадского,16,188,1957,,,,,
Ермакова Майя Никитична,Улица Марии Ульяновой,14,48,1994,,,,,
Белова София Львовна,Улица Гарибальди,10,138,1984,,,,,
Сергеев Михаил Станиславович,Улица Архитектора Власова,26,17,1988,,,,,
Захаров Илья Никитич,Улица Панфёрова,14,32,1961,,,,,
Гордеева Диана Михайловна,Улица Панфёрова,13,20,1969,,,,,
Максимова Полина Максимовна,Улица Строителей,24,30,1989,,,,,
Егоров Глеб Семёнович,Улица Крупской,10,22,1998,,,,,
Козлов Глеб Матвеевич,Улица Архитектора Власова,5,287,1966,,,,,
Рыбаков Фёдор Дмитриевич,Улица Панфёрова,17,99,1994,,,,,
Островский Макар Глебович,Улица Вавилова,12,213,1986,,,,,
Алексеев Степан Семёнович,Улица Марии Ульяновой,3,142,1954,,,,,
Васильев Михаил Константинович,Улица Академика Пилюгина,4,248,2004,,,,,
Никитина Мария Руслановна,Улица Кравченко,13,232,1981,,,,,
Серебрякова Полина Ярославовна,Улица Марии Ульяновой,11,259,1966,,,,,
Тихомиров Герман Даниилович,Улица Академика Пилюгина,26,246,1960,,,,,
Орлов Георгий Иванович,Улица Вавилова,24,194,1973,,,,,
Сидоров Матвей Даниилович,Улица Кравченко,6,113,1969,,,,,
Иванов Дмитрий Ярославович,Улица Панфёрова,22,296,1989,,,,,
Исаев Илья Георгиевич,Улица Академика Пилюгина,10,215,1964,,,,,
Шилова Алиса Ивановна,Улица Гарибальди,14,103,2005,,,,,
Прохоров Андрей Арсеньевич,Улица Архитектора Власова,11,226,1997,,,,,
Орлов Вадим Иванович,Улица Крупской,7,31,1970,,,,,
Щеглова Мария Артёмовна,Улица Крупской,26,37,1968,,,,,
Леонтьев Семён Иванович,Ленинский проспект,12,296,1986,,,,,
Максимова Алиса Ярославовна,Улица Строителей,13,116,1986,,,,,
Миронов Илья Мирославович,Улица Панфёрова,23,15,1950,,,,,
Громова Кира Антоновна,Улица Кравченко,8,190,1993,,,,,
Соколов Михаил Романович,Улица Крупской,23,12,1986,,,,,
Родионова Дарья Александровна,Улица Академика Пилюгина,14,37,1983,,,,,
Куликова Мария Никитична,Улица Кравченко,21,264,1986,,,,,
Никитина Мария Руслановна,Улица Строителей,20,214,1962,,,,,
Николаева Валерия Владимировна,Нахимовский проспект,18,126,1952,,,,,
Платонова Алиса Степановна,Нахимовский проспект,9,22,1980,,,,,
Григорьев Пётр Александрович,Улица Панфёрова,27,197,1951,,,,,
Мартынов Даниил Демьянович,Улица Кравченко,10,157,2001,,,,,
Калинин Даниил Артёмович,Улица Строителей,19,91,1994,,,,,
Латышев Роман Михайлович,Улица Строителей,29,196,1955,,,,,
Калинин Даниил Артёмович,Улица Архитектора Власова,17,73,1989,,,,,
Шишкин Константин Павлович,Проспект Вернадского,28,155,2002,,,,,
Климова Екатерина Михайловна,Улица Марии Ульяновой,23,121,1977,,,,,
Егорова Надежда Дмитриевна,Улица Архитектора Власова,17,179,1959,,,,,
Баранова Василиса Александровна,Улица Строителей,2,290,1978,,,,,
Коротков Кирилл Мирославович,Улица Гарибальди,18,267,2001,,,,,
Петровская Анастасия Макаровна,Улица Марии Ульяновой,10,175,1973,,,,,
Смирнова Полина Максимовна,Проспект Вернадского,12,143,2002,,,,,
Филиппова Надежда Ярославовна,Улица Академика Пилюгина,25,118,1964,,,,,
Латышев Роман Михайлович,Нахимовский проспект,28,277,1994,,,,,
Симонов Роман Андреевич,Улица Архитектора Власова,9,59,1955,,,,,
Денисов Алексей Романович,Улица Панфёрова,8,245,2005,,,,,
Куликов Ярослав Фёдорович,Улица Вавилова,23,118,1954,,,,,
Павлов Евгений Кириллович,Улица Гарибальди,30,116,1950,,,,,
Соколов Лев Владиславович,Улица Марии Ульяновой,23,166,1982,,,,,
Ежова Ксения Георгиевна,Улица Марии Ульяновой,17,267,1979,,,,,
Гришина Кира Артемьевна,Улица Гарибальди,3,266,1996,,,,,
Глухова Полина Андреевна,Улица Крупской,19,146,1954,,,,,
Фомин Артём Андреевич,Улица Кравченко,11,72,1975,,,,,
Шишкин Константин Павлович,Ленинский проспект,11,17,1989,,,,,
Петров Георгий Николаевич,Проспект Вернадского,15,149,1966,,,,,
Романова Вероника Николаевна,Улица Марии Ульяновой,27,82,1973,,,,,
Овчинникова Ольга Ильинична,Улица Панфёрова,22,231,1998,,,,,
Голиков Лев Никитич,Нахимовский проспект,18,279,1989,,,,,
Усова Алиса Николаевна,Улица Крупской,22,54,1971,,,,,
Ларина Александра Ярославовна,Ленинский проспект,16,15,1977,,,,,
Ермакова Майя Никитична,Улица Панфёрова,27,85,2001,,,,,
Соловьева Елизавета Ивановна,Улица Кравченко,28,210,2004,,,,,
Карпова Арина Григорьевна,Улица Вавилова,10,238,1987,,,,,
Дмитриев Ярослав Романович,Улица Марии Ульяновой,17,17,1953,,,,,
Сидоров Матвей Даниилович,Проспект Вернадского,26,165,1992,,,,,
Миронов Илья Мирославович,Улица Академика Пилюгина,11,195,1954,,,,,
Моисеева София Максимовна,Улица Марии Ульяновой,15,295,1978,,,,,
Козлов Иван Михайлович,Ленинский проспект,1,193,1978,,,,,
Денисов Алексей Романович,Нахимовский проспект,4,151,1975,,,,,
Соколова Василиса Александровна,Улица Академика Пилюгина,28,76,2002,,,,,
Шилова Алиса Ивановна,Нахимовский проспект,4,181,1994,,,,,
Герасимов Андрей Матвеевич,Улица Марии Ульяновой,19,73,1984,,,,,
Попов Леонид Макарович,Улица Панфёрова,13,296,1978,,,,,
Алексеев Матвей Яковлевич,Нахимовский проспект,12,112,1978,,,,,
Леонтьев Семён Иванович,Улица Марии Ульяновой,12,50,1964,,,,,
Егорова Надежда Дмитриевна,Улица Вавилова,29,183,1955,,,,,
Тихонов Константин Артёмович,Улица Панфёрова,22,50,1992,,,,,
Кожевников Иван Евгеньевич,Улица Кравченко,21,184,1999,,,,,
Ермакова Майя Никитична,Нахимовский проспект,5,80,1975,,,,,
